source_system,source_file,source_sheet,source_row_number,account_key,long_name,retailer,name,address,city,state,zip,category,suppliers,is_active
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1207,acct_ae75331a0be7b4a0,Nutrien Ag Solutions - IA,Nutrien Ag,Mingo,206 Railroad,Mingo,IA,50168,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1208,acct_8152c51d2d394613,Nutrien Ag Solutions - IA,Nutrien Ag,Moravia,2774 Hwy 5,Moravia,IA,52571,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1209,acct_631da418948c973d,Nutrien Ag Solutions - IA,Nutrien Ag,Mount Union,22641 220th Ave,Mount Union,IA,52644,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1210,acct_23b4112aa3911de1,Nutrien Ag Solutions - IA,Nutrien Ag,Moville,201 North 1st St.,Moville,IA,51039,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1211,acct_a1f63b795723a40e,Nutrien Ag Solutions - IA,Nutrien Ag,New Sharon,1034 IA-146,New Sharon,IA,50207,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1212,acct_8a31e48f8540fa04,Nutrien Ag Solutions - IA,Nutrien Ag,Northeast Iowa Division,1213 12th Avenue SE Suite 106,Dyersville,IA,52040,Corporate HQ,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1213,acct_6be2dbecc7cea8fb,Nutrien Ag Solutions - IA,Nutrien Ag,Odebolt,119 North Walnut St.,Odebolt,IA,51458,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1214,acct_db6537a1d2c6e0fc,Nutrien Ag Solutions - IA,Nutrien Ag,Oskaloosa,3404 28th Ave East,Oskaloosa,IA,52577,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1215,acct_76aa9dd0becd83b2,Nutrien Ag Solutions - IA,Nutrien Ag,Percival,2072 195th Avenue,Percival,IA,51648,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1216,acct_04f9fb1f3722f9d9,Nutrien Ag Solutions - IA,Nutrien Ag,Preston,406 East White Street,Preston,IA,52069,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1217,acct_797ff62344af60f7,Nutrien Ag Solutions - IA,Nutrien Ag,Reinbeck,100 N Commercial St,Reinbeck,IA,50669,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1218,acct_05b4760f0c439e12,Nutrien Ag Solutions - IA,Nutrien Ag,Sac City,3316 255 St.,Sac City,IA,50583,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1219,acct_8c3937509de05727,Nutrien Ag Solutions - IA,Nutrien Ag,Troy IA Dry Shed,32730 215th St,Bloomfield,IA,52537,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1220,acct_62314c1a205810ad,Nutrien Ag Solutions - IA,Nutrien Ag,Van Horne,200 1st Avenue,Van Horne,IA,52346,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1221,acct_01c1dcb375ff8b59,Nutrien Ag Solutions - IA,Nutrien Ag,Wall Lake,202 E First St,Wall Lake,IA,51466,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1222,acct_3b65e35fc8cc7b25,Nutrien Ag Solutions - IA,Nutrien Ag,Wall Lake (Wholesale),1215 South Center Street,Wall Lake,IA,51466,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1223,acct_bdd3789a3bd72357,Nutrien Ag Solutions - IA,Nutrien Ag,Waverly,3601 E. Bremer Avenue,Waverly,IA,50677,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1224,acct_5e960e1a065cf67f,Nutrien Ag Solutions - IA,Nutrien Ag,Wellsburg,107 N Washington St,Wellsburg,IA,50680,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1225,acct_0d4273996abade05,Nutrien Ag Solutions - IA,Nutrien Ag,W IA and NE NE Division,4301 Sergeant Road Suites 201 and 203,Sioux City,IA,51106,Corporate HQ,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1226,acct_fd69ac27c78ce60a,Nutrien Ag Solutions - IA,Nutrien Ag,West Union,105 Armor Street,West Union,IA,52175,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1227,acct_5ac7edbe1eb78f78,Nutrien Ag Solutions - IA,Nutrien Ag,Whiting,810 Hwy K 45 N,Whiting,IA,51063,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1228,acct_4b9abf968c40687e,Nutrien Ag Solutions - IA,Nutrien Ag,Winthrop,1435 W 220th St,Winthrop,IA,50682,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1229,acct_c92dee3f0f281061,Nutrien Ag Solutions - IA,Nutrien Ag,Wyoming,302 E. Jones Street,Wyoming,IA,52362,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1230,acct_16f8ef4d68109a72,Nutrien Ag Solutions - IL,Nutrien Ag,Amboy,1847 Richardson Rd.,Amboy,IL,61310,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1231,acct_b137822cbbd7a40f,Nutrien Ag Solutions - IL,Nutrien Ag,Atlanta,303 Southwest Arch Street,Atlanta,IL,61723,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1232,acct_2bdbcb1aab72e90f,Nutrien Ag Solutions - IL,Nutrien Ag,Baileyville,11283 W. Green Road,Baileyville,IL,61007,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1233,acct_c06db230d5341541,Nutrien Ag Solutions - IL,Nutrien Ag,Bethany IL,1601 State Hwy 128,Bethany,IL,61914,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1234,acct_27c323c2d5579781,Nutrien Ag Solutions - IL,Nutrien Ag,Biggsville IL,1575 State Highway 94,Biggsville,IL,61418,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1235,acct_1840d4c9738960a2,Nutrien Ag Solutions - IL,Nutrien Ag,Biggsville IL,1575 N Route 94,Biggsville,IL,61418,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1236,acct_eec55162113a70ca,Nutrien Ag Solutions - IL,Nutrien Ag,Blandinsville,17040 E 200th,Blandinsville,IL,61420,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1237,acct_71864f18c48052b8,Nutrien Ag Solutions - IL,Nutrien Ag,Browns,623 Railroad Street,Browns,IL,62818,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1238,acct_b1b9975a75748367,Nutrien Ag Solutions - IL,Nutrien Ag,Burnt Prairie IL,740 County Road 2550 N,Burnt Prairie,IL,62820,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1239,acct_92b5494ab26d3718,Nutrien Ag Solutions - IL,Nutrien Ag,Cambridge,8220 Ulah Road,Cambridge,IL,61238,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1240,acct_7c307d7b885d2282,Nutrien Ag Solutions - IL,Nutrien Ag,Camp Grove IL,Illnois Route 40 RR1,Camp Grove,IL,61424,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1241,acct_24bc13b23ae68b91,Nutrien Ag Solutions - IL,Nutrien Ag,Carmi,1238 County Road 1450 North,Carmi,IL,62821,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1242,acct_25e84d9de69f4740,Nutrien Ag Solutions - IL,Nutrien Ag,Cerro Gordo IL,94 E 150 North Rd,Cerro Gordo,IL,61818,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1243,acct_15df89aa2f9b0fd2,Nutrien Ag Solutions - IL,Nutrien Ag,Cerro Gordo IL Admin,94 E 150 North Rd,Cerro Gordo,IL,61818,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1244,acct_f8f79699403fbc68,Nutrien Ag Solutions - IL,Nutrien Ag,Chadwick North IL,725 N Main St,Chadwick,IL,61014,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1245,acct_432bd6eaf34eb913,Nutrien Ag Solutions - IL,Nutrien Ag,Chadwick South IL,10650 Mill Rd,Mt Carroll,IL,61053,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1246,acct_1f0733fd84283605,Nutrien Ag Solutions - IL,Nutrien Ag,Chemical Marketing,2084 Windish Drive,Galesburg,IL,61401,Corporate HQ,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1247,acct_d7cb2a4be3222c9c,Nutrien Ag Solutions - IL,Nutrien Ag,Crossroads IL,56 Industrial Parkway,Flora,IL,62839,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1248,acct_f0b525ab1ae38db2,Nutrien Ag Solutions - IL,Nutrien Ag,Delafield,5611 County Road 1650N,McLeansboro,IL,62859,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1249,acct_1219aaf16885c321,Nutrien Ag Solutions - IL,Nutrien Ag,Dewitt IL,18478 State Hwy 54,Dewitt,IL,61735,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1250,acct_cfa305ce7d049ac6,Nutrien Ag Solutions - IL,Nutrien Ag,Divernon IL,450 E. 400 North Rd,Morrisonville,IL,62546,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1251,acct_87c6ffe09bcde204,Nutrien Ag Solutions - IL,Nutrien Ag,Dixon,1076 Corregidor,Dixon,IL,61021,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1252,acct_8d9e2857193591e0,Nutrien Ag Solutions - IL,Nutrien Ag,Dixon IL Greenfield,1076 Corregidor Road,Dixon,IL,61021,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1253,acct_7fef03de611da736,Nutrien Ag Solutions - IL,Nutrien Ag,Douglas,1871 South Depot Road,Yates City,IL,61572,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1254,acct_3245332c3cd282be,Nutrien Ag Solutions - IL,Nutrien Ag,Dunlap IL,7001 W Parks School Road,Princeville,IL,61159,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1255,acct_7d18bed9a9c1fcb2,Nutrien Ag Solutions - IL,Nutrien Ag,Dwight IL,418 E. North St,Dwight,IL,60420,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1256,acct_c2702295cf692991,Nutrien Ag Solutions - IL,Nutrien Ag,Eastern Illinois,1607 Tullamore Ave Suite A,Bloomington,IL,61704,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1257,acct_d330875622ee2e3c,Nutrien Ag Solutions - IL,Nutrien Ag,Edgewood,1113 North Rt. 37,Edgewood,IL,62426,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1258,acct_d3d1f71d38365b75,Nutrien Ag Solutions - IL,Nutrien Ag,Fairbury IL,8196 North 2000 East Road,Fairbury,IL,61739,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1259,acct_2bfb87964c42a71d,Nutrien Ag Solutions - IL,Nutrien Ag,Fairview,1285 Carter St,Fairview,IL,61432,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1260,acct_a572b1918a315845,Nutrien Ag Solutions - IL,Nutrien Ag,Ferris,1750 North County Road 1600 East,Carthage,IL,62321,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1261,acct_31f55993f8551a0e,Nutrien Ag Solutions - IL,Nutrien Ag,Findlay IL,1913 State Hwy 128,Findlay,IL,62534,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1262,acct_7bb73e3642d44bf6,Nutrien Ag Solutions - IL,Nutrien Ag,Flora,1 Briscoe Dr.,Flora,IL,62839,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1263,acct_6306a60089a79d59,Nutrien Ag Solutions - IL,Nutrien Ag,Fulton IL,2901 4th St,Fulton,IL,61252,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1264,acct_52c422fc01ae1d79,Nutrien Ag Solutions - IL,Nutrien Ag,Galatia IL,2015 Hamburg Road,Galatia,IL,62935,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1265,acct_b3389c63c31e7b2f,Nutrien Ag Solutions - IL,Nutrien Ag,Galesburg,215 Knox Hwy 10,Galesburg,IL,61401,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1266,acct_8b3925c32d0c4d09,Nutrien Ag Solutions - IL,Nutrien Ag,Galva IL,1051 Midland Rd,Galva,IL,61434,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1267,acct_c2c95f72c7a3bd92,Nutrien Ag Solutions - IL,Nutrien Ag,Goodwine IL,600 N. 1800 East Road,Goodwine,IL,60939,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1268,acct_8a1dfa46d504b709,Nutrien Ag Solutions - IL,Nutrien Ag,Greenfield IL,1373 East State Route 108,Greenfield,IL,62044,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1269,acct_72a250682e329b72,Nutrien Ag Solutions - IL,Nutrien Ag,Greenville IL,601 Ridge Ave,Greenville,IL,62246,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1270,acct_c70759827a6fadb9,Nutrien Ag Solutions - IL,Nutrien Ag,Havana IL,18759 US Highway 136,Havana,IL,62644,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1271,acct_134377f9d50cbb08,Nutrien Ag Solutions - IL,Nutrien Ag,Hillsboro IL,12177 North Road,Hillsboro,IL,62049,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1272,acct_26d250a69c529534,Nutrien Ag Solutions - IL,Nutrien Ag,Hoopeston,19052 State Rd 9,Hoopeston,IL,60942,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1273,acct_47c4c500d3a30285,Nutrien Ag Solutions - IL,Nutrien Ag,Jacksonville,1924 Sinclair Rd,Jacksonville,IL,62650,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1274,acct_c3f772531ee5a333,Nutrien Ag Solutions - IL,Nutrien Ag,Johnsonville,1st and Main Street,Johnsonville,IL,62580,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1275,acct_05c7efdb726ffc13,Nutrien Ag Solutions - IL,Nutrien Ag,Kansas,3240 Hwy 16,Kansas,IL,61933,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1276,acct_27dcbba61f6e2ec4,Nutrien Ag Solutions - IL,Nutrien Ag,Keenes,325 IL HWY 15,Keenes,IL,62851,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1277,acct_77154490eac92634,Nutrien Ag Solutions - IL,Nutrien Ag,Lanark,25885 IL Route 72,Lanark,IL,61046,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1278,acct_d11ddb35cdee2b2d,Nutrien Ag Solutions - IL,Nutrien Ag,Lewistown,13191 N US 24 Hwy,Lewistown,IL,61542,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1279,acct_a1b186a7ca485a93,Nutrien Ag Solutions - IL,Nutrien Ag,Macomb Industry IL,15085 N. 950th Road,Macomb,IL,61455,Corporate HQ,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1280,acct_0da095fe8f2b6264,Nutrien Ag Solutions - IL,Nutrien Ag,Macon IL,11185 Walmsley Rd,Macon,IL,62544,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1281,acct_a985b3a183e7787d,Nutrien Ag Solutions - IL,Nutrien Ag,Manlius,20182 IL Hwy 40,Sheffield,IL,61361,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1282,acct_a18cc2b1862420f6,Nutrien Ag Solutions - IL,Nutrien Ag,Marissa,11300 State Rt 4,Marissa,IL,62257,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1283,acct_0e286b763bd6c129,Nutrien Ag Solutions - IL,Nutrien Ag,Marseilles IL El Terminal,1801 Broadway Street,Marseilles,IL,61341,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1284,acct_aa78bc001d46a924,Nutrien Ag Solutions - IL,Nutrien Ag,Melvin,335 E. Third Street,Melvin,IL,60952,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1285,acct_0f178fcdd5806a85,Nutrien Ag Solutions - IL,Nutrien Ag,Meredosia Terminal,1921 Old Naples Road,Meredosia,IL,62665,"Agronomy, Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1286,acct_23eb9c3a9c04dbe7,Nutrien Ag Solutions - IL,Nutrien Ag,Metcalf,22437 N. 1050th st,Metcalf,IL,61940,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1287,acct_ef8be761cdd94708,Nutrien Ag Solutions - IL,Nutrien Ag,Minier IL,103 N. Main Avenue,Minier,IL,61759,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1288,acct_71985ed9f495287f,Nutrien Ag Solutions - IL,Nutrien Ag,Morrisonville,450 E. 400 North Rd,Morrisonville,IL,62546,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1289,acct_c6df0aef376930a5,Nutrien Ag Solutions - IL,Nutrien Ag,Mt Carroll IL,10650 Mill Rd,Mt Carroll,IL,61053,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1290,acct_b04a043764eb807e,Nutrien Ag Solutions - IL,Nutrien Ag,Mt Carroll IL Warehouse,759 W Commercial St,Mt Carroll,IL,61053,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1291,acct_14cb5365e90188ae,Nutrien Ag Solutions - IL,Nutrien Ag,Mt Erie,2575 County Highway 2,Mt. Erie,IL,62446,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1292,acct_a1ab23223efa4300,Nutrien Ag Solutions - IL,Nutrien Ag,Mt Sterling,Rt 24 West,Mt. Sterling,IL,62353,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1293,acct_6302c0f6c0712256,Nutrien Ag Solutions - IL,Nutrien Ag,Neoga,1073 Industrial Park Ave.,Neoga,IL,62447,Corporate HQ,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1294,acct_17f83f62324c272e,Nutrien Ag Solutions - IL,Nutrien Ag,Neoga Seed Treating,1073 North Route 45,Neoga,IL,62447,Corporate HQ,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1295,acct_c7885edf0244021a,Nutrien Ag Solutions - IL,Nutrien Ag,New Boston,1768 45th St,New Boston,IL,61272,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1296,acct_4bda250585ea0441,Nutrien Ag Solutions - IL,Nutrien Ag,New Memphis,1510 Bottom Road,New Baden,IL,62265,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1297,acct_62a8a849f28aaf6a,Nutrien Ag Solutions - IL,Nutrien Ag,Newton Terminal,7250 East State Highway 33,Newton,IL,62448,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1298,acct_76caf6d7f8a92b8f,Nutrien Ag Solutions - IL,Nutrien Ag,Niota,1175 E Co Rd N,Niota,IL,62358,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1299,acct_2bcd249822e771d3,Nutrien Ag Solutions - IL,Nutrien Ag,Nokomis,192 North Western Ave,Nokomis,IL,62075,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1300,acct_149d409125a54b89,Nutrien Ag Solutions - IL,Nutrien Ag,Onarga,112 W. Washington St.,Onarga,IL,60955,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1301,acct_153680ae15e96104,Nutrien Ag Solutions - IL,Nutrien Ag,Oneida,611 East Ontario,Oneida,IL,61467,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1302,acct_22622603e693dff2,Nutrien Ag Solutions - IL,Nutrien Ag,Orchardville,229 County Road 1250N,Keenes,IL,62851,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1303,acct_3359704da2b05ce0,Nutrien Ag Solutions - IL,Nutrien Ag,Patoka IL,1215 S. Oak St.,Patoka,IL,62875,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1304,acct_12ac7b354ac9437d,Nutrien Ag Solutions - IL,Nutrien Ag,Paxton,415 N. Market St,Paxton,IL,60957,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1305,acct_b82d575109bc4c89,Nutrien Ag Solutions - IL,Nutrien Ag,Pittsfield,25134 US Highway 54,Pittsfield,IL,62363,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1306,acct_608c01ac7c102d34,Nutrien Ag Solutions - IL,Nutrien Ag,Pleasant Hill,108 King Rd,Pleasant Hill,IL,62366,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1307,acct_0b98c1739ad05bf5,Nutrien Ag Solutions - IL,Nutrien Ag,Pontiac,601 N. Court St,Pontiac,IL,61764,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1308,acct_c9805928cd9c7c19,Nutrien Ag Solutions - IL,Nutrien Ag,Precision Operations,94 E 150 North Rd,Cerro Gordo,IL,61818,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1309,acct_407fbdcb64b5227b,Nutrien Ag Solutions - IL,Nutrien Ag,Princeville IL,11939 Township Road 00N,Princeville,IL,61559,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1310,acct_b9108f57bbfc0adf,Nutrien Ag Solutions - IL,Nutrien Ag,Quincy Fertilizer (Warehouse),5014 Gardner Expressway,Quincy,IL,62301,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1311,acct_61bfeda83bba161d,Nutrien Ag Solutions - IL,Nutrien Ag,Radford,2628 E1500 N Road,Moweaqua,IL,62550,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1312,acct_257f804f37d87ff3,Nutrien Ag Solutions - IL,Nutrien Ag,Raleigh,54 Industrial Parkway,Flora,IL,62839,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1313,acct_fce7eea2765783c6,Nutrien Ag Solutions - IL,Nutrien Ag,Ridgway IL,5425 Chapman Rd,Ridgway,IL,62979,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1314,acct_d0efe70f00d9982d,Nutrien Ag Solutions - IL,Nutrien Ag,Saunemin,19433 N 2700 East Road,Saunemin,IL,61769,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1315,acct_25e576fce3717906,Nutrien Ag Solutions - IL,Nutrien Ag,Sciota,101 E Washington St,Sciota,IL,61475,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1316,acct_d1a447dc22f47843,Nutrien Ag Solutions - IL,Nutrien Ag,Shannon IL,6327 S Montague Rd,Shannon,IL,61078,Agronomy,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,1317,acct_e0fffa7d80d854ca,Nutrien Ag Solutions - IL,Nutrien Ag,Shelbyville,1119 N. Morgan St.,Shelbyville,IL,62565,Agronomy,Nutrien,True
